medication_id,medication_name,pharm_class_cd,pharm_class_title,simple_generic_cd,simple_generic_title,generic_name,gpi,strength,form,route
97513,MORPHINE (PF) 10 MG/10 ML (1 MG/ML) IN 0.9% SOD. CHLORIDE IV SYRINGE,12236,OPIOID ANALGESICS,9990307822,MORPHINE SULFATE/0.9% NACL/PF,morphine (PF) 10 mg/10 mL (1 mg/mL) in 0.9% sod. chloride IV syringe,557338,10 mg/10 mL (1 mg/mL),syringe,intravenous
97515,HYDROMORPHONE (PF) 2 MG/10 ML (0.2 MG/ML) IN 0.9% NACL IV SYRINGE,12236,OPIOID ANALGESICS,9990307824,HYDROMORPHONE HCL/0.9% NACL/PF,HYDROmorphone (PF) 2 mg/10 mL (0.2 mg/mL) in 0.9% NaCl IV syringe,557393,2 mg/10 mL (0.2 mg/mL),syringe,intravenous
97516,HYDROMORPHONE 2 MG/10 ML (0.2 MG/ML) IN 0.9 % SOD. CHLORIDE IV SYRINGE,12236,OPIOID ANALGESICS,9990304495,HYDROMORPHONE HCL IN 0.9% NACL,HYDROmorphone 2 mg/10 mL (0.2 mg/mL) in 0.9 % sod. chloride IV syringe,557394,2 mg/10 mL (0.2 mg/mL),syringe,intravenous
97611,HYDROCODONE 7.5 MG-ACETAMINOPHEN 500 MG/15 ML (15 ML) ORAL SOLUTION,13121,OPIOID ANALGESIC AND NON-SALICYLATE ANALGESICS,9990304027,HYDROCODONE/ACETAMINOPHEN,HYDROcodone 7.5 mg-acetaminophen 500 mg/15 mL (15 mL) oral solution,557169,7.5-500 mg/15 mL(15 mL),solution,oral
97690,HYDROMORPHONE 30 MG/30 ML (1 MG/ML) IN 0.9 % NACL IV PCA SYRINGE,12236,OPIOID ANALGESICS,9990304495,HYDROMORPHONE HCL IN 0.9% NACL,HYDROmorphone 30 mg/30 mL (1 mg/mL) in 0.9 % NaCl IV PCA syringe,552208,30 mg/30 mL (1 mg/mL),pt controlled analgesia syring,intravenous
97741,"FENTANYL (PF) 1,500 MCG/30 ML (50 MCG/ML) INTRAVENOUS PCA SYRINGE",12236,OPIOID ANALGESICS,9990304461,FENTANYL CITRATE/PF,"fentaNYL (PF) 1,500 mcg/30 mL (50 mcg/mL) intravenous PCA syringe",557662,"1,500 mcg/30 mL (50 mcg/mL)",pt controlled analgesia syring,intravenous
97742,HYDROMORPHONE 12 MG/30 ML (0.4 MG/ML) IN 0.9 % NACL IV PCA SYRINGE,12236,OPIOID ANALGESICS,9990304495,HYDROMORPHONE HCL IN 0.9% NACL,HYDROmorphone 12 mg/30 mL (0.4 mg/mL) in 0.9 % NaCl IV PCA syringe,557663,12 mg/30 mL (0.4 mg/mL),pt controlled analgesia syring,intravenous
97779,FENTANYL(PF)100 MCG/50 ML(2 MCG/ML)-ROPIVACAINE0.08%-NS EPIDURAL SYRNG,12236,OPIOID ANALGESICS,9990305596,FENTANYL/ROPIVACAINE/NS/PF,fentaNYL(PF)100 mcg/50 mL(2 mcg/mL)-ropivacaine0.08%-NS epidural syrng,557664,100 mcg/50 mL (2mcg/mL)-0.08%,syringe,epidural
97907,FENTANYL-ROPIVACAINE-NACL (PF) 200 MCG/100 ML (2MCG/ML)-0.2% EPIDURAL,12236,OPIOID ANALGESICS,9990305596,FENTANYL/ROPIVACAINE/NS/PF,fentaNYL-ropivacaine-NaCl (PF) 200 mcg/100 mL (2mcg/mL)-0.2% epidural,557780,200 mcg/100 mL (2 mcg/mL)-0.2%,solution,epidural
97956,"TRAMADOL ER 100 MG TABLET,EXTENDED RELEASE 24HR MPHASE",12236,OPIOID ANALGESICS,6510009510,TRAMADOL HCL,"traMADoL ER 100 mg tablet,extended release 24hr mphase",557825,100 mg,"tablet, ER multiphase 24 hr",oral
97957,"TRAMADOL ER 200 MG TABLET,EXTENDED RELEASE 24HR MPHASE",12236,OPIOID ANALGESICS,6510009510,TRAMADOL HCL,"traMADoL ER 200 mg tablet,extended release 24hr mphase",557826,200 mg,"tablet, ER multiphase 24 hr",oral
97958,"TRAMADOL ER 300 MG TABLET,EXTENDED RELEASE 24HR MPHASE",12236,OPIOID ANALGESICS,6510009510,TRAMADOL HCL,"traMADoL ER 300 mg tablet,extended release 24hr mphase",557827,300 mg,"tablet, ER multiphase 24 hr",oral
97967,"RYZOLT 300 MG TABLET,EXTENDED RELEASE",12236,OPIOID ANALGESICS,6510009510,TRAMADOL HCL,"traMADoL ER 300 mg tablet,extended release 24hr mphase",557827,300 mg,"tablet, ER multiphase 24 hr",oral
97968,"RYZOLT 200 MG TABLET,EXTENDED RELEASE",12236,OPIOID ANALGESICS,6510009510,TRAMADOL HCL,"traMADoL ER 200 mg tablet,extended release 24hr mphase",557826,200 mg,"tablet, ER multiphase 24 hr",oral
97969,"RYZOLT 100 MG TABLET,EXTENDED RELEASE",12236,OPIOID ANALGESICS,6510009510,TRAMADOL HCL,"traMADoL ER 100 mg tablet,extended release 24hr mphase",557825,100 mg,"tablet, ER multiphase 24 hr",oral
98046,FENTANYL-ROPIVACAINE-NACL (PF) 400 MCG/200ML (2 MCG/ML)-0.15% EPIDURAL,12236,OPIOID ANALGESICS,9990305596,FENTANYL/ROPIVACAINE/NS/PF,fentaNYL-ropivacaine-NaCl (PF) 400 mcg/200mL (2 mcg/mL)-0.15% epidural,557961,400 mcg/200 mL (2mcg/mL)-0.15%,solution,epidural
98449,COCET 650 MG-30 MG TABLET,13121,OPIOID ANALGESIC AND NON-SALICYLATE ANALGESICS,9990305674,ACETAMINOPHEN WITH CODEINE,acetaminophen 650 mg-codeine 30 mg tablet,473137,650-30 mg,tablet,oral
98583,TAPENTADOL 50 MG TABLET,12236,OPIOID ANALGESICS,9990307951,TAPENTADOL HCL,tapentadoL 50 mg tablet,558587,50 mg,tablet,oral
98584,TAPENTADOL 75 MG TABLET,12236,OPIOID ANALGESICS,9990307951,TAPENTADOL HCL,tapentadoL 75 mg tablet,558588,75 mg,tablet,oral
98585,TAPENTADOL 100 MG TABLET,12236,OPIOID ANALGESICS,9990307951,TAPENTADOL HCL,tapentadoL 100 mg tablet,558589,100 mg,tablet,oral
98586,NUCYNTA 50 MG TABLET,12236,OPIOID ANALGESICS,9990307951,TAPENTADOL HCL,tapentadoL 50 mg tablet,558587,50 mg,tablet,oral
98587,NUCYNTA 75 MG TABLET,12236,OPIOID ANALGESICS,9990307951,TAPENTADOL HCL,tapentadoL 75 mg tablet,558588,75 mg,tablet,oral
98591,NUCYNTA 100 MG TABLET,12236,OPIOID ANALGESICS,9990307951,TAPENTADOL HCL,tapentadoL 100 mg tablet,558589,100 mg,tablet,oral
98595,DISKETS 40 MG SOLUBLE TABLET,12236,OPIOID ANALGESICS,6510005010,METHADONE HCL,methadone 40 mg soluble tablet,215791,40 mg,"tablet,soluble",oral
98936,HYDROMORPHONE (PF) 5 MCG/ML-BUPIVACAINE 0.0625 % IN 0.9% NACL EPIDURAL,12236,OPIOID ANALGESICS,9990308005,HYDROMORPHONE/BUPIV/0.9NACL/PF,HYDROmorphone (PF) 5 mcg/mL-bupivacaine 0.0625 % in 0.9% NaCl epidural,558933,5-0.0625 mcg/mL-%,solution,epidural
98937,HYDROMORPHONE (PF) 10 MCG/ML-BUPIVACAINE 0.0625 % IN 0.9%NACL EPIDURAL,12236,OPIOID ANALGESICS,9990308005,HYDROMORPHONE/BUPIV/0.9NACL/PF,HYDROmorphone (PF) 10 mcg/mL-bupivacaine 0.0625 % in 0.9%NaCl epidural,558934,10-0.0625 mcg/mL-%,solution,epidural
99074,MORPHINE 30 MG/30 ML (1 MG/ML) INTRAVENOUS PCA SYRINGE,12236,OPIOID ANALGESICS,6510005510,MORPHINE SULFATE,morphine 30 mg/30 mL (1 mg/mL) intravenous PCA syringe,558245,30 mg/30 mL (1 mg/mL),pt controlled analgesia syring,intravenous
99075,MORPHINE (PF) 250 MG/50 ML (5 MG/ML) INTRAVENOUS PCA SYRINGE,12236,OPIOID ANALGESICS,9990304436,MORPHINE SULFATE/PF,morphine (PF) 250 mg/50 mL (5 mg/mL) intravenous PCA syringe,558247,250 mg/50 mL (5 mg/mL),pt controlled analgesia syring,intravenous
99076,MORPHINE (PF) 50 MG/50 ML (1 MG/ML) INTRAVENOUS PCA SYRINGE,12236,OPIOID ANALGESICS,9990304436,MORPHINE SULFATE/PF,morphine (PF) 50 mg/50 mL (1 mg/mL) intravenous PCA syringe,558248,50 mg/50 mL (1 mg/mL),pt controlled analgesia syring,intravenous
99167,"MORPHINE ER 20 MG-NALTREXONE 0.8 MG CAPSULE,EXTENDED RELEASE PELLETS",12236,OPIOID ANALGESICS,9990308034,MORPHINE SULFATE/NALTREXONE,"morphine ER 20 mg-naltrexone 0.8 mg capsule,extended release pellets",559170,20-0.8 mg,"capsule,extend.release pellets",oral
99168,"MORPHINE ER 30 MG-NALTREXONE 1.2 MG CAPSULE,EXTENDED RELEASE PELLETS",12236,OPIOID ANALGESICS,9990308034,MORPHINE SULFATE/NALTREXONE,"morphine ER 30 mg-naltrexone 1.2 mg capsule,extended release pellets",559171,30-1.2 mg,"capsule,extend.release pellets",oral
99169,"MORPHINE ER 50 MG-NALTREXONE 2 MG CAPSULE,EXTENDED RELEASE PELLETS",12236,OPIOID ANALGESICS,9990308034,MORPHINE SULFATE/NALTREXONE,"morphine ER 50 mg-naltrexone 2 mg capsule,extended release pellets",559172,50-2 mg,"capsule,extend.release pellets",oral
99170,"MORPHINE ER 60 MG-NALTREXONE 2.4 MG CAPSULE,EXTENDED RELEASE PELLETS",12236,OPIOID ANALGESICS,9990308034,MORPHINE SULFATE/NALTREXONE,"morphine ER 60 mg-naltrexone 2.4 mg capsule,extended release pellets",559173,60-2.4 mg,"capsule,extend.release pellets",oral
99171,"MORPHINE ER 80 MG-NALTREXONE 3.2 MG CAPSULE,EXTENDED RELEASE PELLETS",12236,OPIOID ANALGESICS,9990308034,MORPHINE SULFATE/NALTREXONE,"morphine ER 80 mg-naltrexone 3.2 mg capsule,extended release pellets",559174,80-3.2 mg,"capsule,extend.release pellets",oral
99172,"MORPHINE ER 100 MG-NALTREXONE 4 MG CAPSULE,EXTENDED RELEASE PELLETS",12236,OPIOID ANALGESICS,9990308034,MORPHINE SULFATE/NALTREXONE,"morphine ER 100 mg-naltrexone 4 mg capsule,extended release pellets",559175,100-4 mg,"capsule,extend.release pellets",oral
99179,"EMBEDA 20 MG-0.8 MG CAPSULE,EXTENDED RELEASE",12236,OPIOID ANALGESICS,9990308034,MORPHINE SULFATE/NALTREXONE,"morphine ER 20 mg-naltrexone 0.8 mg capsule,extended release pellets",559170,20-0.8 mg,"capsule,extend.release pellets",oral
99180,"EMBEDA 30 MG-1.2 MG CAPSULE,EXTENDED RELEASE",12236,OPIOID ANALGESICS,9990308034,MORPHINE SULFATE/NALTREXONE,"morphine ER 30 mg-naltrexone 1.2 mg capsule,extended release pellets",559171,30-1.2 mg,"capsule,extend.release pellets",oral
99181,"EMBEDA 50 MG-2 MG CAPSULE,EXTENDED RELEASE",12236,OPIOID ANALGESICS,9990308034,MORPHINE SULFATE/NALTREXONE,"morphine ER 50 mg-naltrexone 2 mg capsule,extended release pellets",559172,50-2 mg,"capsule,extend.release pellets",oral
99182,"EMBEDA 60 MG-2.4 MG CAPSULE,EXTENDED RELEASE",12236,OPIOID ANALGESICS,9990308034,MORPHINE SULFATE/NALTREXONE,"morphine ER 60 mg-naltrexone 2.4 mg capsule,extended release pellets",559173,60-2.4 mg,"capsule,extend.release pellets",oral
99183,"EMBEDA 80 MG-3.2 MG CAPSULE,EXTENDED RELEASE",12236,OPIOID ANALGESICS,9990308034,MORPHINE SULFATE/NALTREXONE,"morphine ER 80 mg-naltrexone 3.2 mg capsule,extended release pellets",559174,80-3.2 mg,"capsule,extend.release pellets",oral
99184,"EMBEDA 100 MG-4 MG CAPSULE,EXTENDED RELEASE",12236,OPIOID ANALGESICS,9990308034,MORPHINE SULFATE/NALTREXONE,"morphine ER 100 mg-naltrexone 4 mg capsule,extended release pellets",559175,100-4 mg,"capsule,extend.release pellets",oral
99269,HYDROMORPHONE (PF) 20 MCG/ML-BUPIVACAINE 0.06 % -0.9NACL EPIDURAL RESV,12236,OPIOID ANALGESICS,9990308005,HYDROMORPHONE/BUPIV/0.9NACL/PF,HYDROmorphone (PF) 20 mcg/mL-bupivacaine 0.06 % -0.9NaCL epidural resv,559278,20-0.06 mcg/mL-%,prefilled pump reservoir,epidural
99364,FENTANYL 200 MCG BUCCAL FILM,12236,OPIOID ANALGESICS,6510002510,FENTANYL CITRATE,fentaNYL 200 mcg buccal film,559186,200 mcg,film,buccal
99365,FENTANYL 400 MCG BUCCAL FILM,12236,OPIOID ANALGESICS,6510002510,FENTANYL CITRATE,fentaNYL 400 mcg buccal film,559187,400 mcg,film,buccal
99366,FENTANYL 600 MCG BUCCAL FILM,12236,OPIOID ANALGESICS,6510002510,FENTANYL CITRATE,fentaNYL 600 mcg buccal film,559188,600 mcg,film,buccal
99367,FENTANYL 800 MCG BUCCAL FILM,12236,OPIOID ANALGESICS,6510002510,FENTANYL CITRATE,fentaNYL 800 mcg buccal film,559189,800 mcg,film,buccal
99368,"FENTANYL 1,200 MCG BUCCAL FILM",12236,OPIOID ANALGESICS,6510002510,FENTANYL CITRATE,"fentaNYL 1,200 mcg buccal film",559190,"1,200 mcg",film,buccal
99375,ONSOLIS 200 MCG BUCCAL FILM,12236,OPIOID ANALGESICS,6510002510,FENTANYL CITRATE,fentaNYL 200 mcg buccal film,559186,200 mcg,film,buccal
99376,ONSOLIS 400 MCG BUCCAL FILM,12236,OPIOID ANALGESICS,6510002510,FENTANYL CITRATE,fentaNYL 400 mcg buccal film,559187,400 mcg,film,buccal
99377,ONSOLIS 600 MCG BUCCAL FILM,12236,OPIOID ANALGESICS,6510002510,FENTANYL CITRATE,fentaNYL 600 mcg buccal film,559188,600 mcg,film,buccal
99378,ONSOLIS 800 MCG BUCCAL FILM,12236,OPIOID ANALGESICS,6510002510,FENTANYL CITRATE,fentaNYL 800 mcg buccal film,559189,800 mcg,film,buccal
99379,"ONSOLIS 1,200 MCG BUCCAL FILM",12236,OPIOID ANALGESICS,6510002510,FENTANYL CITRATE,"fentaNYL 1,200 mcg buccal film",559190,"1,200 mcg",film,buccal
99405,HYDROMORPHONE (PF) 10 MG/50 ML(0.2 MG/ML) IN 0.9%NACL EPIDURAL SYRINGE,12236,OPIOID ANALGESICS,9990307824,HYDROMORPHONE HCL/0.9% NACL/PF,HYDROmorphone (PF) 10 mg/50 mL(0.2 mg/mL) in 0.9%NaCl epidural syringe,559413,10 mg/50 mL (0.2 mg/mL),syringe,epidural
99406,HYDROMORPHONE (PF) 5.5 MG/55 ML(0.1 MG/ML)-0.9 % NACL EPIDURAL SYRINGE,12236,OPIOID ANALGESICS,9990307824,HYDROMORPHONE HCL/0.9% NACL/PF,HYDROmorphone (PF) 5.5 mg/55 mL(0.1 mg/mL)-0.9 % NaCl epidural syringe,559414,5.5 mg/55 mL (0.1 mg/mL),syringe,epidural
99407,"FENTANYL (PF) 2,750 MCG/55 ML (50 MCG/ML) EPIDURAL SYRINGE",12236,OPIOID ANALGESICS,9990304461,FENTANYL CITRATE/PF,"fentaNYL (PF) 2,750 mcg/55 mL (50 mcg/mL) epidural syringe",559415,"2,750 mcg/55 mL (50 mcg/mL)",syringe,epidural
99501,MORPHINE 150 MG/30 ML (5 MG/ML) IN 0.9 % SOD. CHLORIDE IV PCA SYRINGE,12236,OPIOID ANALGESICS,9990304497,MORPHINE SULFATE IN 0.9 % NACL,morphine 150 mg/30 mL (5 mg/mL) in 0.9 % sod. chloride IV PCA syringe,559465,150 mg/30 mL (5 mg/mL),pt controlled analgesia syring,intravenous
99505,TRAMADOL 10 MG-GLUCOSAMINE 5 MG/ML ORAL SUSPENSION COMPOUNDING KIT,13662,COMPOUNDING KIT,9990308201,TRAMADOL HCL/GLUCOSAMINE SULF,traMADoL 10 mg-glucosamine 5 mg/mL oral suspension compounding kit,559496,10-5 mg/mL,suspension for reconstitution,oral
99516,SYNAPRYN 10 MG-5 MG/ML ORAL SUSPENSION,13662,COMPOUNDING KIT,9990308201,TRAMADOL HCL/GLUCOSAMINE SULF,traMADoL 10 mg-glucosamine 5 mg/mL oral suspension compounding kit,559496,10-5 mg/mL,suspension for reconstitution,oral
99818,HYDROMORPHONE (PF) 5.5 MG/55 ML (0.1 MG/ML) IN 0.9%NACL IV PCA SYRINGE,12236,OPIOID ANALGESICS,9990307824,HYDROMORPHONE HCL/0.9% NACL/PF,HYDROmorphone (PF) 5.5 mg/55 mL (0.1 mg/mL) in 0.9%NaCl IV PCA syringe,559851,5.5 mg/55 mL (0.1 mg/mL),pt controlled analgesia syring,intravenous
99960,FENTANYL (PF) 10 MCG/2 ML (5 MCG/ML) IN 0.9 % NACL INTRAVENOUS SYRINGE,12236,OPIOID ANALGESICS,9990304493,FENTANYL CITRATE-0.9 % NACL/PF,fentaNYL (PF) 10 mcg/2 mL (5 mcg/mL) in 0.9 % NaCl intravenous syringe,559987,10 mcg/2 mL (5 mcg/mL),syringe,intravenous
100069,MORPHINE (PF) 25 MG/25 ML(1 MG/ML) IN 0.9% SOD.CHLORIDE IV PCA SYRINGE,12236,OPIOID ANALGESICS,9990307822,MORPHINE SULFATE/0.9% NACL/PF,morphine (PF) 25 mg/25 mL(1 mg/mL) in 0.9% sod.chloride IV PCA Syringe,560114,25 mg/25 mL (1 mg/mL),pt controlled analgesia syring,intravenous
100070,HYDROMORPHONE (PF) 5 MG/25 ML (0.2 MG/ML) IN 0.9% NACL IV PCA SYRINGE,12236,OPIOID ANALGESICS,9990307824,HYDROMORPHONE HCL/0.9% NACL/PF,HYDROmorphone (PF) 5 mg/25 mL (0.2 mg/mL) in 0.9% NaCl IV PCA syringe,560115,5 mg/25 mL (0.2 mg/mL),pt controlled analgesia syring,intravenous
100071,MEPERIDINE 250 MG/25 ML (10 MG/ML) IN 0.9% SOD.CHLORIDE IV PCA SYRINGE,12236,OPIOID ANALGESICS,9990304496,MEPERIDINE HCL IN 0.9 % NACL,meperidine 250 mg/25 mL (10 mg/mL) in 0.9% sod.chloride IV PCA syringe,560116,250 mg/25 mL (10 mg/mL),pt controlled analgesia syring,intravenous
100325,HYDROMORPHONE 55 MG/55 ML IN 0.9 % SODIUM CHLORIDE PCA SYRINGE,12236,OPIOID ANALGESICS,9990304495,HYDROMORPHONE HCL IN 0.9% NACL,HYDROmorphone 55 mg/55 mL in 0.9 % sodium chloride PCA syringe,549223,55 mg/55 mL (1 mg/mL),pt controlled analgesia syring,injection
100328,FENTANYL(PF)100 MCG/50 ML(2 MCG/ML)-ROPIVACAINE0.1%-NS EPIDURAL SYRING,12236,OPIOID ANALGESICS,9990305596,FENTANYL/ROPIVACAINE/NS/PF,fentaNYL(PF)100 mcg/50 mL(2 mcg/mL)-ropivacaine0.1%-NS epidural syring,560401,100 mcg/50 mL (2 mcg/mL)-0.1%,syringe,epidural
100354,MORPHINE 5 MG/ML IN 0.9 % SODIUM CHLORIDE INTRAVENOUS,12236,OPIOID ANALGESICS,9990304497,MORPHINE SULFATE IN 0.9 % NACL,morphine 5 mg/mL in 0.9 % sodium chloride intravenous,560432,5 mg/mL,solution,intravenous
100378,HYDROMORPHONE 2.5 MG/25 ML IN 0.9 % SODIUM CHLORIDE PCA SYRINGE,12236,OPIOID ANALGESICS,9990304495,HYDROMORPHONE HCL IN 0.9% NACL,HYDROmorphone 2.5 mg/25 mL in 0.9 % sodium chloride PCA syringe,549220,2.5 mg/25 mL,pt controlled analgesia syring,injection
100417,HYDROMORPHONE 5.5 MG/55 ML (0.1 MG/ML) IN 0.9 % NACL IV PCA SYRINGE,12236,OPIOID ANALGESICS,9990304495,HYDROMORPHONE HCL IN 0.9% NACL,HYDROmorphone 5.5 mg/55 mL (0.1 mg/mL) in 0.9 % NaCl IV PCA syringe,560517,5.5 mg/55 mL (0.1 mg/mL),pt controlled analgesia syring,intravenous
100469,DILAUDID (PF) 2 MG/ML INJECTION SOLUTION,12236,OPIOID ANALGESICS,9990305780,HYDROMORPHONE HCL/PF,HYDROmorphone (PF) 2 mg/mL injection solution,551067,2 mg/mL,solution,injection
100584,FENTANYL (PF) 300 MCG/30 ML (10 MCG/ML) IN 0.9 % NACL IV PCA SYRINGE,12236,OPIOID ANALGESICS,9990304493,FENTANYL CITRATE-0.9 % NACL/PF,fentaNYL (PF) 300 mcg/30 mL (10 mcg/mL) in 0.9 % NaCl IV PCA syringe,560683,300 mcg/30 mL (10 mcg/mL),pt controlled analgesia syring,intravenous
100680,HYDROMORPHONE (PF) 0.2 MG/ML IN 0.9% SODIUM CHLORIDE EPIDURAL SOLUTION,12236,OPIOID ANALGESICS,9990307824,HYDROMORPHONE HCL/0.9% NACL/PF,HYDROmorphone (PF) 0.2 mg/mL in 0.9% sodium chloride epidural solution,560799,0.2 mg/mL,solution,epidural
100723,HYDROMORPHONE (PF) 0.2 MG/ML IN 0.9 % SODIUM CHLORIDE INTRAVENOUS SOLN,12236,OPIOID ANALGESICS,9990307824,HYDROMORPHONE HCL/0.9% NACL/PF,HYDROmorphone (PF) 0.2 mg/mL in 0.9 % sodium chloride intravenous soln,560784,0.2 mg/mL,solution,intravenous
100724,MORPHINE (PF) 55 MG/55 ML(1 MG/ML) IN 0.9% SOD.CHLORIDE IV PCA SYRINGE,12236,OPIOID ANALGESICS,9990307822,MORPHINE SULFATE/0.9% NACL/PF,morphine (PF) 55 mg/55 mL(1 mg/mL) in 0.9% sod.chloride IV PCA Syringe,560785,55 mg/55 mL (1 mg/mL),pt controlled analgesia syring,intravenous
100785,"HYDROMORPHONE ER 16 MG TABLET,EXTENDED RELEASE 24 HR",12236,OPIOID ANALGESICS,6510003510,HYDROMORPHONE HCL,"HYDROmorphone ER 16 mg tablet,extended release 24 hr",560874,16 mg,tablet extended release 24 hr,oral
100786,"HYDROMORPHONE ER 12 MG TABLET,EXTENDED RELEASE 24 HR",12236,OPIOID ANALGESICS,6510003510,HYDROMORPHONE HCL,"HYDROmorphone ER 12 mg tablet,extended release 24 hr",560875,12 mg,tablet extended release 24 hr,oral
100788,"HYDROMORPHONE ER 8 MG TABLET,EXTENDED RELEASE 24 HR",12236,OPIOID ANALGESICS,6510003510,HYDROMORPHONE HCL,"HYDROmorphone ER 8 mg tablet,extended release 24 hr",560877,8 mg,tablet extended release 24 hr,oral
100794,"EXALGO ER 8 MG TABLET,EXTENDED RELEASE",12236,OPIOID ANALGESICS,6510003510,HYDROMORPHONE HCL,"HYDROmorphone ER 8 mg tablet,extended release 24 hr",560877,8 mg,tablet extended release 24 hr,oral
100795,"EXALGO ER 12 MG TABLET,EXTENDED RELEASE",12236,OPIOID ANALGESICS,6510003510,HYDROMORPHONE HCL,"HYDROmorphone ER 12 mg tablet,extended release 24 hr",560875,12 mg,tablet extended release 24 hr,oral
100796,"EXALGO ER 16 MG TABLET,EXTENDED RELEASE",12236,OPIOID ANALGESICS,6510003510,HYDROMORPHONE HCL,"HYDROmorphone ER 16 mg tablet,extended release 24 hr",560874,16 mg,tablet extended release 24 hr,oral
100851,MORPHINE 30 MG/30 ML (1 MG/ML) IN 0.9 % SODIUM CHLORIDE IV PCA SYRINGE,12236,OPIOID ANALGESICS,9990304497,MORPHINE SULFATE IN 0.9 % NACL,morphine 30 mg/30 mL (1 mg/mL) in 0.9 % sodium chloride IV PCA syringe,560931,30 mg/30 mL (1 mg/mL),pt controlled analgesia syring,intravenous
100900,FENTANYL-BUPIVACAINE-NACL (PF) 5 MCG/ML-0.0625 % EPIDURAL PUMP RESERVR,12236,OPIOID ANALGESICS,9990305595,FENTANYL/BUPIVACAINE/NS/PF,fentaNYL-bupivacaine-NaCL (PF) 5 mcg/mL-0.0625 % epidural pump reservr,560979,5 mcg/mL -0.0625 %,prefilled pump reservoir,epidural
101045,HYDROMORPHONE (PF) 10 MCG/ML-BUPIVACAINE 0.0625%-0.9NACL EPIDURAL RESV,12236,OPIOID ANALGESICS,9990308005,HYDROMORPHONE/BUPIV/0.9NACL/PF,HYDROmorphone (PF) 10 mcg/mL-bupivacaine 0.0625%-0.9NaCL epidural resv,561106,10-0.0625 mcg/mL-%,prefilled pump reservoir,epidural
101047,FENTANYL (PF) 500 MCG/50 ML (10 MCG/ML) IN 0.9 % NACL IV PCA SYRINGE,12236,OPIOID ANALGESICS,9990304493,FENTANYL CITRATE-0.9 % NACL/PF,fentaNYL (PF) 500 mcg/50 mL (10 mcg/mL) in 0.9 % NaCl IV PCA Syringe,561108,500 mcg/50 mL (10 mcg/mL),pt controlled analgesia syring,intravenous
101050,HYDROMORPHONE (PF) 10 MCG/ML-BUPIVACAINE 0.1 %-0.9 %NACL EPIDURAL RESV,12236,OPIOID ANALGESICS,9990308005,HYDROMORPHONE/BUPIV/0.9NACL/PF,HYDROmorphone (PF) 10 mcg/mL-bupivacaine 0.1 %-0.9 %NaCL epidural resv,561111,10 mcg/mL -0.1 %,prefilled pump reservoir,epidural
101055,TRAMADOL 50 MG DISINTEGRATING TABLET,12236,OPIOID ANALGESICS,6510009510,TRAMADOL HCL,traMADoL 50 mg disintegrating tablet,561119,50 mg,"tablet,disintegrating",oral
101060,RYBIX ODT 50 MG DISINTEGRATING TABLET,12236,OPIOID ANALGESICS,6510009510,TRAMADOL HCL,traMADoL 50 mg disintegrating tablet,561119,50 mg,"tablet,disintegrating",oral
124898,MORPHINE 2 MG/ML (1 ML) IN 0.9 % SODIUM CHLORIDE INTRAVENOUS SYRINGE,12236,OPIOID ANALGESICS,9990304497,MORPHINE SULFATE IN 0.9 % NACL,morphine 2 mg/mL (1 mL) in 0.9 % sodium chloride intravenous syringe,561492,2 mg/mL (1 mL),syringe,intravenous
124899,MORPHINE 4 MG/ML (1 ML) IN 0.9 % SODIUM CHLORIDE INTRAVENOUS SYRINGE,12236,OPIOID ANALGESICS,9990304497,MORPHINE SULFATE IN 0.9 % NACL,morphine 4 mg/mL (1 mL) in 0.9 % sodium chloride intravenous syringe,561494,4 mg/mL (1 mL),syringe,intravenous
125331,MORPHINE 10 MG/10 ML (1 MG/ML) IN 0.9 % SODIUM CHLORIDE IV SYRINGE,12236,OPIOID ANALGESICS,9990304497,MORPHINE SULFATE IN 0.9 % NACL,morphine 10 mg/10 mL (1 mg/mL) in 0.9 % sodium chloride IV syringe,561551,10 mg/10 mL (1 mg/mL),syringe,intravenous
125335,FENTANYL (PF) 100 MCG/10 ML (10 MCG/ML) IN 0.9 % NACL IV SYRINGE,12236,OPIOID ANALGESICS,9990304493,FENTANYL CITRATE-0.9 % NACL/PF,fentaNYL (PF) 100 mcg/10 mL (10 mcg/mL) in 0.9 % NaCl IV syringe,561564,100 mcg/10 mL (10 mcg/mL),syringe,intravenous
125860,HYDROMORPHONE 24 MG/30 ML (0.8 MG/ML) IN 0.9% SOD.CHLORIDE PCA IV SOLN,12236,OPIOID ANALGESICS,9990304495,HYDROMORPHONE HCL IN 0.9% NACL,HYDROmorphone 24 mg/30 mL (0.8 mg/mL) in 0.9% sod.chloride PCA IV soln,561828,24 mg/30 mL (0.8 mg/mL),patient control.analgesia soln,intravenous
125866,HYDROMORPHONE 9 MG/30 ML (0.3 MG/ML) IN 0.9 % SOD.CHLORIDE PCA IV SOLN,12236,OPIOID ANALGESICS,9990304495,HYDROMORPHONE HCL IN 0.9% NACL,HYDROmorphone 9 mg/30 mL (0.3 mg/mL) in 0.9 % sod.chloride PCA IV soln,561843,9 mg/30 mL (0.3 mg/mL),patient control.analgesia soln,intravenous
